id,workspace_id,user_id,twitter_id,text,source,retweet,geo,longitude,latitude,place_type,place_name,place_country_code,place_country,favorite_count,retweet_count,sentiment,possibly_sensitive,lang,posted_at,updated_at,created_at
4393,3,10,824357697743097857,Encontré Galleta Maria Puig y me volví loca. Haré café para comer @galletaconcafe 😍  Qué obsesión.,Twitter for Windows Phone,false,false,,,,,,,2,0,,false,es,2017-01-25 20:46:05 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000
4397,3,10,824064768717766658,:( @laurabajate ¿Por qué subes nuestras conversaciones?,Twitter for Windows Phone,false,false,,,,,,,1,0,,false,es,2017-01-25 01:22:05 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4401,3,10,824053986005286913,Jeje ayer me quedé dormida y no puse esto. :(,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-01-25 00:39:15 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4403,3,10,824053631842418688,"@Bopopola JAJAJAJA es que yo ni siquiera podría intentarlo, calentaría agua para hacer el té y luego haría café ✌",Twitter for Windows Phone,false,false,,,,,,,1,0,,false,es,2017-01-25 00:37:50 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4404,3,10,824053695277101057,"RT @VictoriaSantosM: Nota mental: si vas a pasar aproximadamente 4 horas diarias en un bus, al menos lleva snacks. Es en serio.",Twitter for Windows Phone,true,false,,,,,,,0,1,,false,es,2017-01-25 00:38:05 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4407,3,10,823713794803298305,"RT @EmmaScarada: Quisiera tener millones y millones de suéteres, los adoro con locura.",Twitter for Windows Phone,true,false,,,,,,,0,5,,false,es,2017-01-24 02:07:27 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4409,3,10,823700725586857987,Ajo https://t.co/0wQpYrW0fG,Twitter for Windows Phone,false,false,,,,,,,7,0,,false,und,2017-01-24 01:15:31 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4411,3,10,823698441901461504,"RT @andieaguilera: Estrategia. Palabra clave para todo trabajo, además de pasión y preparación. [Vital en la comunicación y el futuro de la…",Twitter for Windows Phone,true,false,,,,,,,0,1,,false,es,2017-01-24 01:06:26 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4418,3,10,823685934411608065,"RT @CEIQUSB: IQ, estas invitado a participar en el Rally Deportivo USB 2017. Inscripcion 2000 bs por equipo (equipos de 3 personas)Jueves…",Twitter Web Client,true,false,,,,,,,0,1,,false,es,2017-01-24 00:16:44 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4422,3,10,823678973909618689,El progreso se nos debe a los insatisfechos.,Twitter Web Client,false,false,,,,,,,2,1,,false,es,2017-01-23 23:49:05 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4416,3,10,823682289888542720,RT @CinesUnidos: ¿Cómo lo prefieres? Realmente como sea Ryan Gosling es super sexy #OMG #MeEnamoro #MCM https://t.co/rZawUyBuim,Twitter Web Client,true,false,,,,,,,0,12,,false,es,2017-01-24 00:02:15 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4421,3,10,823665780185305088,RT @CculturalChacao: @GalletaConCafe @GianFaraone Está previsto un concierto de boleros el 19 de febrero de Faraone con los Hermanos Rodríg…,Twitter for Windows Phone,true,false,,,,,,,0,1,,false,es,2017-01-23 22:56:39 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4425,3,10,823645332579975178,@p_izquierdoo @abiledezma https://t.co/5ZogNpBfpz,Twitter Web Client,false,false,,,,,,,1,0,,false,und,2017-01-23 21:35:24 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4427,3,10,823640728379203585,"RT @IESA: ¡Queremos formarte como un buen gerente con nuestro Programa avanzado de gerencia! Para info, escribe tu email en los comentarios…",Twitter Web Client,true,false,,,,,,,0,9,,false,es,2017-01-23 21:17:06 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4429,3,10,823645074869415936,"@CculturalChacao @GianFaraone QUÉ EMOCIÓOOOOOOON. Por favor avísenme cuándo será, estaré en primera fila",Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-23 21:34:23 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4436,3,10,823289660818542592,https://t.co/Y1u18qPFh8,Twitter Web Client,false,false,,,,,,,0,0,,false,und,2017-01-22 22:02:05 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4438,3,10,823283797747793921,@Bopopola 💘,Twitter Web Client,false,false,,,,,,,0,0,,false,und,2017-01-22 21:38:47 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4382,3,10,825454503906377728,RT @CculturalChacao: En el ciclo de películas Goya en #Feb proyectaremos Azul y no tan rosa y La isla mínima #EntradaLibre @CulturaES_VE ht…,Twitter Web Client,true,false,,,,,,,0,6,,false,es,2017-01-28 21:24:24 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000
4380,3,10,825455953743077377,"@gerdalvano los nombres de mis playlist JAJA ""almost sad"" ""already sad"" asjdhsd",Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-28 21:30:10 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000
4384,3,10,825454044051300353,Are you what you want to be?,Twitter Web Client,false,false,,,,,,,0,0,,false,en,2017-01-28 21:22:34 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000
4387,3,10,825406889014001664,Universidad Simón Bolívar https://t.co/6wQqn7LRhn https://t.co/kBJkwc2LYa,IFTTT,false,false,,,,,,,5,0,,false,es,2017-01-28 18:15:12 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000
4385,3,10,825453939462172673,RT @CculturalChacao: El próximo #19Feb a las 5pm @GianFaraone y El Trío Los Hermanos Rodríguez llegan al #CCCH para regalarnos una tarde de…,Twitter Web Client,true,false,,,,,,,0,1,,false,es,2017-01-28 21:22:10 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000
4394,3,10,825119590954983426,"RT @RuedalaSimon: ""La bicicleta es un vehículo curioso. El pasajero es su motor"". John Howard.",Twitter for Windows Phone,true,false,,,,,,,0,5,,false,es,2017-01-27 23:13:35 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000
4395,3,10,824065065003454464,RT @RosaLiaPanic: Sigo debatiendo si esto es en parte real o solo es un gran chiste y todos le seguimos la vaina https://t.co/8H3VEeyKh2,Twitter for Windows Phone,true,false,,,,,,,0,6,,false,es,2017-01-25 01:23:16 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:00 +0000
4391,3,10,824357751086346242,RT @LaMega107: ¡Atentos! #Marvel pide que reserves tu día para ellos mañana https://t.co/ymj8B8FBSo https://t.co/0recu0B8cp,Twitter for Windows Phone,true,false,,,,,,,0,2,,false,es,2017-01-25 20:46:18 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:00 +0000
4399,3,10,824064483433664512,RT @areaindigo: Aquellos quienes hoy ocupan grandes cargos y un lugar en el mundo son porque un día decidieron actuar y dar el primer paso.…,Twitter for Windows Phone,true,false,,,,,,,0,1,,false,es,2017-01-25 01:20:57 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4398,3,10,824064828499197956,RT @NathyVivasA: Aprox. 60 estudiantes de la Sede del Litoral ya están abordando unidades de transporte que los llevarán al Club Puerto Azu…,Twitter for Windows Phone,true,false,,,,,,,0,3,,false,es,2017-01-25 01:22:20 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:00 +0000
4406,3,10,823906207874379777,RT @Gran_Cine: 'La la land' ya es la película con más nominaciones de la historia de los Premios Oscar https://t.co/7n3ejljOep vía @elmundo…,Twitter for Windows Phone,true,false,,,,,,,0,1,,false,es,2017-01-24 14:52:02 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4410,3,10,823700070948278272,En Caracas hace falta más estacionamientos seguros para bicicletas :( lo que me da miedo no es moverme en bici sino dónde dejarla.,Twitter for Windows Phone,false,false,,,,,,,1,0,,false,es,2017-01-24 01:12:55 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4412,3,10,823694160586805248,@SimonRulez  blue is the warmest color.,Twitter Web Client,false,false,,,,,,,0,0,,false,en,2017-01-24 00:49:26 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4415,3,10,823683486590660609,"@caryacarolina qué fino estudiar contigo, todo nos salió a tiempo :)",Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-24 00:07:01 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4424,3,10,823645961247453184,Estoy repasando conversiones. Convertí de GiB a KiB/s y de segundos a horas. Así pude calcular que LaLaLand tardará 3 horas en descargarse.,Twitter Web Client,false,false,,,,,,,5,0,,false,es,2017-01-23 21:37:54 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4420,3,10,823679577411162112,Siempre quiero más.,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-23 23:51:29 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4428,3,10,823350715049508864,RT @MrDekso: Tratando de explicar mis sentimientos. https://t.co/B0qdIW6OLD,Twitter for Windows Phone,true,false,,,,,,,0,211,,false,es,2017-01-23 02:04:42 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4430,3,10,823329686696628224,@CesvrBevts gracias 😊,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-01-23 00:41:08 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4432,3,10,823323704667107329,Se me había olvidado subir esta https://t.co/xRVmhkcdCJ https://t.co/AC2eO23u6j,IFTTT,false,false,,,,,,,0,0,,false,es,2017-01-23 00:17:22 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4434,3,10,823308227005874176,"@Arnaldo omgggggg, gracias. Lo guardaré por si no me da chance de ir al cine 😍",Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-22 23:15:52 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4439,3,10,823283531539419137,RT @BuzzFeed: People can’t deal with this cute toddler and her #WomensMarch sign https://t.co/tHveVc2XS3 https://t.co/oqyRioh2M0,Twitter Web Client,true,false,,,,,,,0,918,,false,en,2017-01-22 21:37:44 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4443,3,10,823253837012144128,Cuando le escribo y me responde tres horas después https://t.co/4HMqjlgbJT,Twitter for Windows Phone,false,false,,,,,,,3,1,,false,es,2017-01-22 19:39:44 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4445,3,10,823248076848689152,@CesvrBevts hola ¿Aún hay disponibilidad en tu resi? ¿Y me puedes pasar el número?,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-01-22 19:16:51 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4449,3,10,823012548203212801,RT @heysoulhipster: Yo: un cilindro macizo y homogéneo de 30 cm de diámetro...La Miri: https://t.co/zQoeyFbTCM,Twitter for Windows Phone,true,false,,,,,,,0,4,,false,es,2017-01-22 03:40:56 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4455,3,10,822963008385253379,Hola @UCVSustentable @sampablearte sería bueno aclarar a qué se refieren con instalaciones ¿estacionamientos? porque ciclovía es innecesario,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-22 00:24:05 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4456,3,10,822962527868960770,"RT @GalletaConCafe: ""Bisexuals are just confused... by your ignorance"" 🙊",Twitter Web Client,true,false,,,,,,,0,1,,false,en,2017-01-22 00:22:11 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4400,3,10,824064272602955776,RT @laurabajate: -para que me llamaste-era importante-que paso-cual es el episodio de greys anatomy donde cantan chasing cars,Twitter for Windows Phone,true,false,,,,,,,0,2,,false,es,2017-01-25 01:20:07 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4402,3,10,824053760985014273,RT @fiokillerbitch: La tipa le habló claro desde un principio y él se inventó una película de felicidad. Luego ella se enamoró de otro y ya…,Twitter for Windows Phone,true,false,,,,,,,0,5,,false,es,2017-01-25 00:38:21 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4405,3,10,824051863771381760,"El famoso e inigualable ""El pino solitario"" https://t.co/tfB03liLBs https://t.co/rTPMoV8bWt",IFTTT,false,false,,,,,,,3,2,,false,es,2017-01-25 00:30:49 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4408,3,10,823703390857334784,"RT @marzzep: Tu novio, el que dice que Summer es la mala de la película.",Twitter for Windows Phone,true,false,,,,,,,0,30,,false,es,2017-01-24 01:26:06 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4413,3,10,823693736244822016,"Hoy mi profesor estaba hablando de un físico que era un ""genio autodidacta"" y un chamo dijo ""no me pasa"" bajito pero se escuchó y todos JAJA",Twitter Web Client,false,false,,,,,,,7,0,,false,es,2017-01-24 00:47:44 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4414,3,10,823693989408899074,RT @SimonRulez: Cuando veo la gente que se pinta el pelo de azul claro. https://t.co/jOVHb0NX9X,Twitter Web Client,true,false,,,,,,,0,2,,false,es,2017-01-24 00:48:45 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4417,3,10,823680645893390336,"@eliangelagv mejor yo llevo la serenata y tú compras la pizza, piénsalo.",Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-23 23:55:43 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4423,3,10,823650295578238980,@CculturalChacao @GianFaraone por nada del mundo me lo pierdo 😍 ¿es entrada libre?,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-01-23 21:55:07 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4419,3,10,823682580654555136,¡El problema es que crees que tienes tiempo!,Twitter Web Client,false,false,,,,,,,1,1,,false,es,2017-01-24 00:03:25 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4426,3,10,823680131252322304,"Con el afán de superarme, arriesgarme no me importa. Quiero tener el pan, pero también quiero la torta.",Twitter Web Client,false,false,,,,,,,1,0,,false,es,2017-01-23 23:53:41 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4433,3,10,823308362913873920,RT @andreamonsterrr: ha salido torrent de la la land POR FIN pero el miércoles voy al cine pero no sé si voy a aguantar tanto tiempo https:…,Twitter Web Client,true,false,,,,,,,0,1,,false,es,2017-01-22 23:16:24 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4431,3,10,823560678069964800,"Si mis profesores dejaran de decir ""dona"" para referirse a un cilindro hueco, quizás no saldría con tanta hambre de las clases de física.",TweetDeck,false,false,,,,,,,5,4,,false,es,2017-01-23 15:59:01 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4435,3,10,823290603203129344,!!!!!!!!!!!!!!!!!! RT @Geor_Kufatty AAAAASaaaAAaaABHH La uni clasificó para las olimpiadas de física en Suecia<3,Twitter Web Client,false,false,,,,,,,1,0,,false,es,2017-01-22 22:05:50 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4437,3,10,823285703492698113,"Dance with me, make me sway.",Twitter Web Client,false,false,,,,,,,0,0,,false,en,2017-01-22 21:46:22 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4441,3,10,823282344912179200,"RT @gabyblu95: Hoy he leído ""sobretodo"" dos veces.*Sobre todo: ""Principalmente"", ""especialmente""; dos palabras.*Sobretodo: Prenda, abrig…",Twitter Web Client,true,false,,,,,,,0,9,,false,es,2017-01-22 21:33:01 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4447,3,10,823172985666359296,RT @bubblestbh: when u put yourself in a really awkward situation and u don't have idea of how to get out of it https://t.co/Kz26mDsZsU,Twitter for Windows Phone,true,false,,,,,,,0,866,,false,en,2017-01-22 14:18:28 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4450,3,10,823173061088280576,RT @contraG: Send empanadas con un toddy frío.,Twitter for Windows Phone,true,false,,,,,,,0,48,,false,es,2017-01-22 14:18:46 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4451,3,10,822977726328041474,"RT @PotterWorldUK: ""Not to mention the pincers"" – Harry https://t.co/DOfOsDjk8f",Twitter Web Client,true,false,,,,,,,0,476,,false,en,2017-01-22 01:22:34 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4453,3,10,822974246880100352,I'm sorry that I'm misbehaving.,Twitter Web Client,false,false,,,,,,,0,0,,false,en,2017-01-22 01:08:45 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4442,3,10,823282142578937857,"RT @FCEUSB: ATENCIÓN: Uesebista, la @APUSB decidió sumarse al paro nacional de 24 horas convocado por @FAPUV para el MIE 25 ENE. #USBve",Twitter Web Client,true,false,,,,,,,0,59,,false,es,2017-01-22 21:32:13 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4440,3,10,823283396126380033,"@UCVSustentable escríbannos a cembi.usb@gmail.com para conversar, somos el Centro de Estudios de Movilidad en Bici de la U.S.B @RuedalaSimon",Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-22 21:37:12 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4444,3,10,823283021239480322,RT @MovimientoDEMOS: Los estudiantes somos parte fundamental en la discusión del futuro de este país. ¡Llena el formulario y acompañanos! h…,Twitter Web Client,true,false,,,,,,,0,5,,false,es,2017-01-22 21:35:42 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4446,3,10,823250491366895616,RT @ceipusb: ¡Productista! Si estás interesado en una visita a Farmatodo ve al siguiente link para saber de tu disponibilidad https://t.co/…,Twitter for Windows Phone,true,false,,,,,,,0,1,,false,es,2017-01-22 19:26:27 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4448,3,10,823250457913081858,@SuperPanqsito yo,Twitter for Windows Phone,false,false,,,,,,,1,0,,false,und,2017-01-22 19:26:19 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4454,3,10,822966412817866752,RT @BomberosUSB: Bomberos USB no funcionará hasta se restituya seguro para sus miembros. Favor RT @campusb @FCEUSB @APUSB @atausibo https:/…,Twitter Web Client,true,false,,,,,,,0,67,,false,es,2017-01-22 00:37:37 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4452,3,10,822977250450690054,"RT @AmiFio: (6) La matrícula para el semestre Marzo - Julio de la UCAB quedó en 422.925,00 bs.",Twitter Web Client,true,false,,,,,,,0,119,,false,es,2017-01-22 01:20:41 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
4457,3,10,822962162004094977,"I tried to find somebody new. Baby they ain't got a clue, can't love me like you.",Twitter Web Client,false,false,,,,,,,0,1,,false,en,2017-01-22 00:20:43 +0000,2017-02-20 01:54:01 +0000,2017-02-20 01:54:01 +0000
5061,3,5,825395195688660993,"Mis estudios y mis aspiraciones van a ser mi pasaje de ida de este país y de este ritmo de vida, así que a fajarse.",Twitter Web Client,false,false,,,,,,,4,1,,false,es,2017-01-28 17:28:44 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5067,3,5,825083017546891264,"RT @TRANSPORTEUSB: Desde el lunes 30/01/17 se extiende horarios de atención en La Paz-USB de  6:00  a 6:45 am, y USB-la paz 12:15, 2, 4 y 6…",Twitter for iPad,true,false,,,,,,,0,13,,false,es,2017-01-27 20:48:15 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5070,3,5,824441622381400064,"@Peloecotufa_ yo escucho ese álbum y de pana me da nostalgia, ellos eran demasiado chéveres.",Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-26 02:19:34 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5072,3,5,824420535899750403,@problemario Caballero es chavista? Ahora lo odio más.,Twitter for iPad,false,false,,,,,,,0,0,,false,es,2017-01-26 00:55:47 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5078,3,5,824314381710278656,"RT @MariaAlesiaSosa: Tripulación de Iberia tuvo que salir en barco para poder llegar al vuelo en Maiquetía, por colapso del puente Guanape…",Twitter Web Client,true,false,,,,,,,0,1352,,false,es,2017-01-25 17:53:58 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5075,3,5,824324187187773448,RT @LuisCarlos: Sean considerados y no presenten gente chévere que se irá del país en unos meses. #ServicioPúblico,Twitter Web Client,true,false,,,,,,,0,215,,false,es,2017-01-25 18:32:56 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5083,3,5,824253983548129281,RT @nosabesnadajon: Un matrimonio Lannister-Stark es más aceptable https://t.co/EzEBAwSuhz,Twitter for iPad,true,false,,,,,,,0,331,,false,es,2017-01-25 13:53:58 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5086,3,5,823371861572616194,Mamaguevo que frio es este.,Twitter Web Client,false,false,,,,,,,0,1,,false,es,2017-01-23 03:28:43 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5091,3,5,823015725870837760,"@Bsingsintherain somos 2 pegados con esas canciones, sin mentirte ese es mi playlist de esta semana.",Twitter Web Client,false,false,,,,,,,1,0,,false,es,2017-01-22 03:53:34 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5063,3,5,825357567639580672,"Que buena es ""I Don't Wanna Live Forever"".",Twitter Web Client,false,false,,,,,,,2,0,,false,en,2017-01-28 14:59:13 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5062,3,5,825167069431865345,#NuevaFotoDePerfil https://t.co/yXjV3wygCv,Twitter for iPad,false,false,,,,,,,3,0,,false,und,2017-01-28 02:22:14 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5066,3,5,825114971805777920,"@SimonRulez creo que sí, amigo.",Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-27 22:55:13 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5068,3,5,825115366015770626,"@Dan_CCS jajajaja no viejo, lo que ocurre es que no puedo porque estoy operado de la columna y hacer eso implica mucho esfuerzo.",Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-27 22:56:47 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5069,3,5,824458261604814852,RT @evanrachelwood: And ya'll thought Ed Harris was the Yul Brynner character 😉 https://t.co/Lsc6Ie0mw3,Twitter for iPad,true,false,,,,,,,0,156,,false,en,2017-01-26 03:25:41 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5073,3,5,824419739711762434,"@SimonRulez enfermedades tropicales, nunca lo metas.",Twitter for iPad,false,false,,,,,,,0,0,,false,es,2017-01-26 00:52:37 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5065,3,5,825114900989112321,Me frustra a veces no poder hacer barras.,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-27 22:54:56 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5071,3,5,824422220860690432,"@problemario malparida sea, 1001 veces. Era el general que menos chocaba con mi horario de mierda.",Twitter Web Client,false,false,,,,,,,1,0,,false,es,2017-01-26 01:02:29 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5074,3,5,824385278915805188,Todo el fuckin día leyendo una lectura del general con términos que ni de vaina entiendo.,Twitter Web Client,false,false,,,,,,,1,1,,false,es,2017-01-25 22:35:41 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5076,3,5,824369199703277569,@Numero4DeAragua si @ZujanySalazar hace eso les paso por debajo mis parciales y quices de com.,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-25 21:31:47 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5081,3,5,824278216101822465,"Bueno, otro día de paro en el que no hay ninguna acción contundente y todos andamos en nuestras casas.",Twitter Web Client,false,false,,,,,,,0,1,,false,es,2017-01-25 15:30:15 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5085,3,5,823374623286902784,"@AlexandraJQR por que esa confesión tuya no me sorprende. Ahora analizando, tiene algo de tu sabes quien, el peinado, la lipa, la vaina.",Twitter Web Client,false,false,,,,,,,1,0,,false,es,2017-01-23 03:39:42 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5089,3,5,823016028825325568,"Sólo falta una chamyta con la que pueda bailar pegado ""Despacito"" y ""Shape of You"".",Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-22 03:54:46 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5093,3,5,822996854564651008,@ggmariaelena ESE MISMO. Hablaaa demasiado y manda lecturas densas.,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-22 02:38:35 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5095,3,5,823015862777085952,"RT @Bsingsintherain: Menos mal que llego ""Despacito y ""Shape of You"" a mi vida.",Twitter Web Client,true,false,,,,,,,0,2,,false,es,2017-01-22 03:54:07 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5100,3,5,822975383826006016,"Estos últimos trimestres serán la locura, ya lo vi todo.",Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-22 01:13:16 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5077,3,5,824316557362888709,@carlos_rmd @PattykaSD @valozart en días de graduaciones eso sí aplica.,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-25 18:02:36 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5079,3,5,824368173596164096,@ZujanySalazar ¿vale la pena verla en el cine? Estoy pensando en ir al cine y verla en vez de un torrent.,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-25 21:27:43 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5080,3,5,824311712073547781,"Buenas tardes @EmbCanVenezuela, ¿para la aplicación del eTA es necesario que el titular tenga TC, pero hay conversión de pago en Bs. o USD?",Twitter for iPad,false,false,,,,,,,0,0,,false,es,2017-01-25 17:43:21 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
5082,3,5,824315004614823937,Ni ando ahí y se me cae la cara de la pena y la vergüenza https://t.co/SWHA8mRlKH.,Twitter Web Client,false,false,,,,,,,0,3,,false,es,2017-01-25 17:56:26 +0000,2017-02-20 01:54:10 +0000,2017-02-20 01:54:10 +0000
